isrm,TotalPop,MortalityR
5718,32.649344309239716,1101.9866390501472
5719,32.64934430918935,1101.9866390501472
5720,574.3938227803993,923.1275729672205
5721,574.3938227810345,923.1275729672205
5726,1288.1402776928023,990.0198374533165
5730,9875.537472490098,990.0198374533165
5731,12455.662187136695,990.0198374533165
5732,12455.662187141226,990.0198374533168
5733,12455.662187145668,990.0198374533165
5734,12455.662187144399,990.0198374533168
5735,96232.95166211121,988.7347803618982
5736,109025.62694283876,989.8000072623689
5737,112100.95968428762,990.0198374533165
5738,4701.505580532082,1101.9866390501472
5739,522.3895089480559,1101.9866390501472
5740,522.3895089480635,1101.9866390501472
5741,522.3895089475656,1101.9866390501472
5742,522.3895089479798,1101.9866390501475
5743,522.3895089479266,1101.9866390501472
5744,522.3895089480407,1101.9866390501472
5745,522.3895089476454,1101.9866390501475
5746,522.3895089482041,1101.9866390501472
5747,4068.4599489950037,1103.9823134910912
5748,4068.459948995187,1103.9823134910912
5749,4068.459948995907,1103.9823134910912
5750,4068.4599489949987,1103.9823134910912
5751,452.0511054440159,1103.9823134910912
5752,452.0511054435275,1103.9823134910912
5753,452.05110544396325,1103.9823134910912
5754,4068.459948994372,1103.9823134910912
5755,10315.611354287115,1079.5513195471906
5756,1146.1790393656909,1079.5513195471906
5757,4933.039058752406,942.3625789322047
5758,9190.301164486522,923.1275729672207
5759,9150.92442761056,923.4598595943081
5760,5092.595618849739,985.2630538700115
5761,3779.3068149061023,1033.6888479583836
5762,3779.306814903352,1033.6888479583836
5763,3779.306814905882,1033.6888479583836
5764,34013.76133414848,1033.6888479583836
5765,34013.76133415277,1033.6888479583836
5766,16228.199315580885,1041.098286551485
5767,17996.936191160206,1036.4268735389305
5768,16583.75184828876,1040.9992528180571
5769,5779.719000971777,1154.784282305605
5771,59.759604261479545,990.0198374533165
5772,778.478886695528,990.0198374533168
5773,778.4788866971593,990.0198374533165
5774,778.4788866953695,990.0198374533165
5775,778.4788866960491,990.0198374533168
5776,778.4788866947124,990.0198374533168
5777,778.4788866948484,990.0198374533165
5778,778.4788866958452,990.0198374533168
5779,778.4788866969781,990.0198374533165
5780,778.4788866960264,990.0198374533168
5781,778.4788866946444,990.0198374533165
5782,574.3938227801652,923.1275729672207
5783,574.3938227814358,923.1275729672205
5784,14.334672565859222,990.0198374533168
5785,3113.9155467837886,990.0198374533168
5786,130.5973772370596,1101.986639050147
5787,130.59737723696836,1101.9866390501472
5788,2297.5752911219984,923.1275729672207
5789,247.77094612132785,990.0198374533168
5790,688.5116297643108,990.0198374533165
5791,778.4788866972953,990.0198374533168
5792,778.4788866968647,990.0198374533168
5793,778.4788866960491,990.0198374533168
5794,778.4788866970459,990.0198374533168
5795,778.4788866974538,990.0198374533168
5796,778.4788866974085,990.0198374533168
5797,778.4788866969553,990.0198374533168
5798,778.4788866958452,990.0198374533168
5799,778.4788866969553,990.0198374533168
5800,778.4788866977258,990.0198374533165
5801,574.3938227823719,923.1275729672207
5802,574.3938227814692,923.1275729672205
5804,2.547181487905108e-05,990.0198374533168
5805,160.00852140074863,990.0198374533168
5806,578.9765397933893,990.0198374533165
5807,778.4788866960718,990.0198374533168
5808,778.4788866962078,990.0198374533165
5809,778.4788866980656,990.0198374533168
5810,778.4788866957773,990.0198374533168
5811,778.478886698043,990.0198374533165
5812,778.4788866957773,990.0198374533168
5813,778.4788866970913,990.0198374533168
5814,778.478886694667,990.0198374533168
5815,778.4788866976804,990.0198374533165
5816,778.478886696389,990.0198374533165
5817,778.47888669725,990.0198374533165
5818,778.4788866967289,990.0198374533168
5819,778.4788866962757,990.0198374533165
5820,778.4788866943499,990.0198374533165
5821,32.649344309170345,1101.9866390501475
5822,32.64934430926347,1101.9866390501472
5823,1915.8502275116987,990.0198374533168
5824,1963.062904548593,990.0198374533165
5827,24.824332877480572,990.0198374533168
5828,3113.9155467882747,990.0198374533165
5829,3113.9155467849214,990.0198374533168
5830,3113.9155467876403,990.0198374533168
5831,3113.915546787459,990.0198374533168
5832,130.59737723691134,1101.9866390501475
5833,306.6239662091989,990.0198374533168
5834,615.7170746718614,990.0198374533168
5835,778.4788866967062,990.0198374533165
5836,778.4788866966381,990.0198374533165
5837,778.4788866938515,990.0198374533168
5838,778.4788866957092,990.0198374533168
5839,778.4788866965703,990.0198374533165
5840,778.4788866953695,990.0198374533165
5841,778.4788866981789,990.0198374533165
5842,778.4788866955054,990.0198374533165
5843,778.4788866956413,990.0198374533165
5844,778.4788866947576,990.0198374533168
5845,778.4788866962984,990.0198374533165
5846,778.4788866953468,990.0198374533168
5847,778.4788866985414,990.0198374533165
5848,778.4788866970913,990.0198374533168
5849,778.4788866950976,990.0198374533168
5850,778.4788866943272,990.0198374533168
5851,32.64934430927392,1101.9866390501472
5852,32.64934430924732,1101.986639050147
5854,3887.0900101391408,990.0198374533165
5855,577.1952784565041,990.0198374533168
5856,12455.662187136968,990.0198374533165
5857,12455.662187140684,990.0198374533165
5858,12455.662187137237,990.0198374533168
5859,522.3895089482193,1101.9866390501472
5860,522.3895089481662,1101.9866390501472
5861,522.3895089484588,1101.9866390501472
5862,522.3895089477709,1101.9866390501472
5863,522.3895089481928,1101.9866390501472
5864,522.3895089480407,1101.9866390501472
5865,522.3895089478887,1101.9866390501472
5866,522.3895089481053,1101.9866390501472
5867,452.05110544384655,1103.9823134910912
5868,452.05110544371666,1103.9823134910912
5869,452.0511054439238,1103.9823134910912
5870,1146.1790393647402,1079.5513195471908
5871,7175.468791074839,929.3859991013478
5872,9190.301164491604,923.1275729672205
5873,9190.301164500297,923.1275729672205
5874,6080.02486861472,962.6307225631064
5875,3779.306814906377,1033.6888479583836
5876,3779.306814906322,1033.6888479583836
5877,3779.306814903242,1033.6888479583836
5878,3779.3068149056617,1033.6888479583836
5879,778.4788866971367,990.0198374533168
5880,778.4788866985867,990.0198374533165
5881,778.4788866941233,990.0198374533168
5882,778.4788866966609,990.0198374533165
5883,45.445753191563014,990.0198374533165
5884,208.96842967479898,990.0198374533165
5885,451.0278019910862,990.0198374533165
5886,675.6617189683919,990.0198374533168
5887,778.4788866974085,990.0198374533168
5888,778.478886696389,990.0198374533165
5889,778.4788866978164,990.0198374533165
5890,778.4788866972953,990.0198374533168
5891,778.478886693353,990.0198374533165
5892,778.4788866966381,990.0198374533165
5893,778.4788866979524,990.0198374533165
5894,778.4788866968421,990.0198374533165
5895,778.4788866959132,990.0198374533168
5896,778.4788866936702,990.0198374533168
5897,778.4788866956867,990.0198374533168
5898,778.4788866970459,990.0198374533168
5899,778.4788866949616,990.0198374533165
5900,778.4788866970687,990.0198374533165
5901,778.478886696321,990.0198374533168
5902,778.4788866955507,990.0198374533165
5903,778.4788866977937,990.0198374533165
5904,778.4788866966381,990.0198374533165
5905,778.4788866959132,990.0198374533168
5906,778.4788866966156,990.0198374533165
5907,778.4788866974312,990.0198374533165
5908,778.478886696389,990.0198374533165
5909,1098.3547056809643,990.0198374533165
5910,3113.9155467859187,990.0198374533165
5911,3113.9155467865526,990.0198374533165
5912,130.597377237071,1101.9866390501472
5913,130.59737723692464,1101.9866390501475
5914,778.4788866960264,990.0198374533168
5915,778.4788866981789,990.0198374533165
5916,778.4788866955054,990.0198374533165
5917,778.4788866977937,990.0198374533165
5918,773.2537126293694,990.0198374533165
5919,751.5806614456187,990.0198374533168
5920,366.66630626599687,990.0198374533168
5921,241.20973701809214,990.0198374533165
5922,778.0078536143983,990.0198374533165
5923,778.4788866979296,990.0198374533168
5924,778.4788866944858,990.0198374533168
5925,778.4788866968647,990.0198374533168
5926,778.4788866951202,990.0198374533165
5927,778.4788866965475,990.0198374533165
5928,778.4788866969101,990.0198374533168
5929,778.4788866945084,990.0198374533168
5930,778.4788866975218,990.0198374533165
5931,778.4788866953695,990.0198374533165
5932,778.4788866984508,990.0198374533165
5933,778.4788866976351,990.0198374533168
5934,778.4788866972273,990.0198374533168
5935,778.4788866974085,990.0198374533168
5936,778.4788866944631,990.0198374533168
5937,778.4788866964343,990.0198374533165
5938,778.4788866969553,990.0198374533168
5939,778.4788866956867,990.0198374533168
5940,778.4788866958905,990.0198374533168
5941,778.4788866977484,990.0198374533168
5942,778.4788866931037,990.0198374533165
5943,778.4788866956867,990.0198374533168
5944,25505.232162354227,990.0198374533165
5945,22098.697101577745,1119.7733230577942
5946,17486.396257086562,1175.0274604015474
5947,40763.025259807335,1218.0609874266852
5948,24390.498131316876,1214.1551485218415
5949,598.2833680729728,1550.5370570934629
5950,41262.44541715817,1079.5513195471906
5951,7892.9201890907625,1487.887909371562
5952,9203.960988923884,1335.3445486711482
5953,12030.848784243033,1293.7355960611771
5954,12433.118899651992,1293.9691172748908
5955,5535.980329111265,1606.6284560330234
5957,778.4788866967968,990.0198374533165
5958,778.4788866971593,990.0198374533165
5959,778.4788866945084,990.0198374533168
5960,778.4788866955507,990.0198374533165
5961,268.47155333446915,990.0198374533165
5962,44.78853665779739,990.0198374533168
5964,35.680645105517435,990.0198374533165
5965,88.89992188787055,990.0198374533168
5966,120.22623127116854,990.0198374533165
5967,170.89348100188013,990.0198374533165
5968,284.236017292178,990.0198374533168
5969,418.16528817793846,990.0198374533168
5970,564.279036897204,990.0198374533165
5971,682.3443422658509,990.0198374533165
5972,773.9834745332756,990.0198374533165
5973,778.4788866966381,990.0198374533165
5974,778.4788866971819,990.0198374533168
5975,760.3334457499304,990.0198374533165
5976,666.9980192737659,990.0198374533165
5977,778.4788866946218,990.0198374533168
5978,778.478886698043,990.0198374533165
5979,778.4788866929904,990.0198374533168
5980,778.4788866978164,990.0198374533165
5981,778.4788866969328,990.0198374533165
5982,778.4788866967515,990.0198374533165
5983,778.4788866978618,990.0198374533165
5984,778.4788866971367,990.0198374533168
5985,778.4788866969781,990.0198374533165
5986,778.4788866949164,990.0198374533165
5987,778.4788866967289,990.0198374533168
5988,778.4788866941233,990.0198374533168
5989,778.4788866953695,990.0198374533165
5990,778.4788866948484,990.0198374533165
5991,778.4788866925147,990.0198374533168
5992,778.4788866971819,990.0198374533168
5993,778.4788866957546,990.0198374533168
5994,778.4788866966835,990.0198374533168
5995,778.4788866988133,990.0198374533168
5996,778.4788866945312,990.0198374533168
5997,778.4788866975672,990.0198374533168
5998,778.4788866929451,990.0198374533168
5999,778.4788866956413,990.0198374533165
6000,778.4788866968421,990.0198374533165
6001,2954.849012039002,990.0198374533165
6002,3113.9155467898154,990.0198374533168
6003,3113.9155467841056,990.0198374533168
6004,3113.915546786417,990.0198374533165
6005,3113.915546782384,990.0198374533165
6006,3113.915546788139,990.0198374533165
6007,3113.915546784967,990.0198374533165
6008,3113.915546785556,990.0198374533165
6009,3113.9155467888186,990.0198374533168
6010,3113.9155467833357,990.0198374533165
6011,778.4788866976351,990.0198374533168
6012,778.4788866968647,990.0198374533168
6013,778.4788866962303,990.0198374533168
6014,778.4788866972046,990.0198374533168
6015,778.4788866978843,990.0198374533165
6016,774.4422515125403,990.0198374533165
6017,632.9426147890736,990.0198374533165
6018,667.8931854142762,990.0198374533168
6019,765.3722402212949,990.0198374533165
6020,778.4788866969328,990.0198374533165
6021,778.4788866979524,990.0198374533165
6022,778.4788866962078,990.0198374533165
6023,778.478886695596,990.0198374533165
6024,778.4788866983602,990.0198374533165
6025,778.4788866995157,990.0198374533165
6026,778.4788866951882,990.0198374533168
6027,778.4788866961625,990.0198374533165
6028,778.4788866959132,990.0198374533168
6029,778.4788866957092,990.0198374533168
6030,778.4788866978843,990.0198374533165
6031,778.4788866969553,990.0198374533168
6032,778.4788866968421,990.0198374533165
6033,778.4788866964797,990.0198374533165
6034,778.4788866972273,990.0198374533168
6035,778.4788866987906,990.0198374533168
6036,778.4788866957773,990.0198374533168
6037,778.4788866962303,990.0198374533168
6038,778.4788866969328,990.0198374533165
6039,778.4788866967062,990.0198374533165
6040,778.4788866961851,990.0198374533165
6041,778.4788866977937,990.0198374533165
6042,778.4788866959811,990.0198374533168
6043,778.4788866954601,990.0198374533165
6044,778.4788866944631,990.0198374533168
6045,778.4788866954148,990.0198374533165
6046,778.4788866967968,990.0198374533165
6047,778.4788866977711,990.0198374533165
6048,778.4788866946444,990.0198374533165
6049,778.4788866983828,990.0198374533168
6050,778.4788866956867,990.0198374533168
6051,778.4788866973406,990.0198374533165
6052,778.4788866971593,990.0198374533165
6053,778.4788866964797,990.0198374533165
6054,778.4788866974312,990.0198374533165
6055,901.1122294860847,990.0198374533168
6056,10361.57397056393,990.0198374533165
6057,12455.662187141046,990.0198374533168
6058,12455.66218714023,990.0198374533168
6059,12455.662187146301,990.0198374533168
6060,12455.66218713905,990.0198374533165
6061,12455.662187148024,990.0198374533165
6062,12455.662187136513,990.0198374533168
6063,452.05110544396985,1103.9823134910912
6064,452.0511054439403,1103.9823134910912
6065,452.05110544379886,1103.9823134910912
6066,9190.301164496286,923.1275729672205
6067,4433.293161166954,1005.9876894912695
6068,3779.3068149048922,1033.6888479583836
6069,2021.5550884490867,1035.845713506883
6070,2021.052267174996,1035.845713506883
6071,1855.828134501689,1035.845713506883
6072,778.4788866953014,990.0198374533165
6073,778.4788866952562,990.0198374533168
6074,778.4788866946218,990.0198374533168
6075,778.4788866961625,990.0198374533165
6076,778.4788866962757,990.0198374533165
6077,778.4788866974085,990.0198374533168
6078,778.4788866964117,990.0198374533168
6079,778.4788866939421,990.0198374533168
6080,778.4788866955054,990.0198374533165
6081,778.4788866961397,990.0198374533168
6082,778.4788866971819,990.0198374533168
6083,778.4788866982922,990.0198374533168
6084,778.4788866967968,990.0198374533165
6085,778.4788866938968,990.0198374533165
6086,778.4788866957998,990.0198374533168
6087,778.4788866961625,990.0198374533165
6088,778.4788866962984,990.0198374533165
6089,778.4788866967968,990.0198374533165
6090,778.4788866952108,990.0198374533165
6091,778.4788866951202,990.0198374533165
6092,778.4788866966835,990.0198374533168
6093,778.4788866955507,990.0198374533165
6094,778.4788866968875,990.0198374533165
6095,778.4788866982014,990.0198374533168
6096,778.4788866963663,990.0198374533165
6097,778.4788866936929,990.0198374533165
6098,778.4788866999461,990.0198374533168
6099,778.4788866943499,990.0198374533165
6100,778.4788866968195,990.0198374533168
6101,778.4788866978164,990.0198374533165
6102,778.4788866970687,990.0198374533165
6103,778.4788866962078,990.0198374533165
6104,778.4788866945312,990.0198374533168
6105,778.4788866992891,990.0198374533165
6106,778.4788866985867,990.0198374533165
6107,778.4788866949842,990.0198374533168
6108,778.4788866974538,990.0198374533168
6109,778.4788866922654,990.0198374533168
6110,778.4788866983374,990.0198374533168
6111,778.4788866977937,990.0198374533165
6112,778.4788866974312,990.0198374533165
6113,778.478886695732,990.0198374533165
6114,3113.915546784967,990.0198374533165
6115,3113.9155467862356,990.0198374533168
6116,3113.915546784242,990.0198374533165
6117,3113.915546782384,990.0198374533165
6118,3113.915546785556,990.0198374533165
6119,3113.915546786326,990.0198374533168
6120,3113.91554678755,990.0198374533165
6121,3113.915546786825,990.0198374533165
6122,3113.915546787278,990.0198374533168
6123,3113.9155467871874,990.0198374533165
6124,3113.9155467830637,990.0198374533168
6125,778.4788866953468,990.0198374533168
6126,778.4788866967968,990.0198374533165
6127,778.4788866964797,990.0198374533165
6128,778.4788866975218,990.0198374533165
6129,778.4788866954374,990.0198374533168
6130,778.4788866974085,990.0198374533168
6131,778.4788866960718,990.0198374533168
6132,778.4788866956867,990.0198374533168
6133,778.4788866962531,990.0198374533165
6134,778.4788866995157,990.0198374533165
6135,778.4788866956413,990.0198374533165
6136,778.4788866968647,990.0198374533168
6137,778.4788866949164,990.0198374533165
6138,778.4788866967289,990.0198374533168
6139,778.4788866957546,990.0198374533168
6140,778.4788866978843,990.0198374533165
6141,778.4788866956186,990.0198374533168
6142,778.4788866972953,990.0198374533168
6143,778.4788866973631,990.0198374533168
6144,778.4788866959585,990.0198374533168
6145,778.4788866964797,990.0198374533165
6146,778.4788866973631,990.0198374533168
6147,778.4788866960718,990.0198374533168
6148,778.4788866960945,990.0198374533165
6149,778.4788866964343,990.0198374533165
6150,778.4788866954374,990.0198374533168
6151,778.4788866969781,990.0198374533165
6152,778.4788866965023,990.0198374533168
6153,778.4788866970687,990.0198374533165
6154,778.4788866943952,990.0198374533168
6155,778.4788866956867,990.0198374533168
6156,778.4788866972046,990.0198374533168
6157,778.4788866950748,990.0198374533168
6158,778.4788866977937,990.0198374533165
6159,778.4788866963437,990.0198374533165
6160,778.4788866965249,990.0198374533168
6161,778.4788866964117,990.0198374533168
6162,778.4788866933983,990.0198374533165
6163,778.4788866984961,990.0198374533165
6164,778.4788866979524,990.0198374533165
6165,778.478886695392,990.0198374533165
6166,778.4788866964569,990.0198374533165
6167,778.478886695392,990.0198374533165
6168,778.478886696321,990.0198374533168
6169,778.4788866959811,990.0198374533168
6170,778.4788866950976,990.0198374533168
6171,778.4788866976804,990.0198374533165
6172,778.478886697839,990.0198374533168
6173,778.478886695596,990.0198374533165
6174,778.4788866980883,990.0198374533165
6175,778.4788866968875,990.0198374533165
6176,778.4788866945764,990.0198374533168
6177,778.4788866973179,990.0198374533168
6178,778.4788866989718,990.0198374533168
6179,778.4788866947804,990.0198374533165
6180,778.4788866955054,990.0198374533165
6181,778.4788866948936,990.0198374533168
6182,778.4788866990172,990.0198374533168
6183,778.478886694871,990.0198374533165
6184,778.4788866970007,990.0198374533168
6185,778.4788866974085,990.0198374533168
6186,778.4788866944858,990.0198374533168
6187,778.478886697839,990.0198374533168
6188,778.4788866959811,990.0198374533168
6189,778.478886695732,990.0198374533165
6190,778.4788866961851,990.0198374533165
6191,778.478886694871,990.0198374533165
6192,778.4788866979976,990.0198374533165
6193,778.478886695007,990.0198374533165
6194,778.4788866953468,990.0198374533168
6195,778.4788866946218,990.0198374533168
6196,778.4788866989492,990.0198374533165
6197,778.4788866962303,990.0198374533168
6198,778.4788866957773,990.0198374533168
6199,778.4788866995157,990.0198374533165
6200,778.478886695664,990.0198374533168
6201,778.4788866954374,990.0198374533168
6202,778.4788866961171,990.0198374533165
6203,778.4788866961397,990.0198374533168
6204,778.4788866974085,990.0198374533168
6205,778.4788866951882,990.0198374533168
6206,778.4788866976124,990.0198374533165
6207,778.4788866956186,990.0198374533168
6208,778.4788866973859,990.0198374533168
6209,778.4788866959585,990.0198374533168
6210,778.4788866962984,990.0198374533165
6211,778.4788866976578,990.0198374533168
6212,778.478886694667,990.0198374533168
6213,778.478886694939,990.0198374533165
6214,778.4788866966156,990.0198374533165
6215,778.478886695664,990.0198374533168
6216,778.4788866968195,990.0198374533168
6217,778.4788866952788,990.0198374533168
6218,778.4788866950296,990.0198374533165
6219,402.0191176397183,990.0198374533168
6220,2913.5744883507505,990.0198374533168
6221,3113.9155467895434,990.0198374533168
6222,3113.91554678107,990.0198374533165
6223,3113.9155467829733,990.0198374533165
6224,3113.9155467886826,990.0198374533165
6225,3113.9155467799824,990.0198374533165
6226,3113.9155467869155,990.0198374533168
6227,3113.91554678252,990.0198374533165
6228,3113.9155467832447,990.0198374533168
6229,3113.9155467816136,990.0198374533168
6230,3113.9155467878213,990.0198374533168
6231,778.4788866976578,990.0198374533168
6232,778.4788866980656,990.0198374533168
6233,778.4788866981108,990.0198374533168
6234,778.4788866960945,990.0198374533165
6235,778.4788866979296,990.0198374533168
6236,778.4788866952562,990.0198374533168
6237,778.4788866946218,990.0198374533168
6238,778.4788866965929,990.0198374533168
6239,778.4788866962984,990.0198374533165
6240,778.4788866961397,990.0198374533168
6241,778.4788866975445,990.0198374533168
6242,778.4788866976804,990.0198374533165
6243,778.4788866954148,990.0198374533165
6244,778.4788866927186,990.0198374533168
6245,778.4788866980202,990.0198374533168
6246,778.4788866984054,990.0198374533165
6247,778.4788866959132,990.0198374533168
6248,778.4788866981789,990.0198374533165
6249,778.4788866977258,990.0198374533165
6250,778.4788866950523,990.0198374533165
6251,778.4788866956186,990.0198374533168
6252,778.4788866947124,990.0198374533168
6253,778.4788866973859,990.0198374533168
6254,778.4788866973859,990.0198374533168
6255,778.4788866955507,990.0198374533165
6256,778.4788866961625,990.0198374533165
6257,778.4788866967062,990.0198374533165
6258,778.4788866953695,990.0198374533165
6259,778.4788866965929,990.0198374533168
6260,778.4788866972725,990.0198374533168
6261,778.4788866954148,990.0198374533165
6262,778.478886695007,990.0198374533165
6263,778.4788866967968,990.0198374533165
6264,778.4788866958452,990.0198374533168
6265,778.4788866938968,990.0198374533165
6266,778.4788866955734,990.0198374533168
6267,778.4788866953014,990.0198374533165
6268,778.4788866983374,990.0198374533168
6269,778.4788866951429,990.0198374533165
6270,778.4788866956867,990.0198374533168
6271,778.4788866970007,990.0198374533168
6272,778.4788866958679,990.0198374533168
6273,778.4788866967062,990.0198374533165
6274,778.4788866964797,990.0198374533165
6275,778.4788866966609,990.0198374533165
6276,778.4788866954826,990.0198374533165
6277,778.4788866973859,990.0198374533168
6278,778.4788866991985,990.0198374533165
6279,778.4788866958679,990.0198374533168
6280,778.4788866972273,990.0198374533168
6281,778.4788866939874,990.0198374533165
6282,778.4788866966835,990.0198374533168
6283,19.223875915801138,990.0198374533168
6284,12455.662187148477,990.0198374533165
6285,12455.662187143402,990.0198374533165
6286,12455.662187134792,990.0198374533165
6287,12455.662187143493,990.0198374533168
6288,12455.662187133072,990.0198374533168
6289,112100.95968426017,990.0198374533168
6290,4701.50558053207,1101.9866390501475
6291,4701.50558053207,1101.9866390501475
6292,4701.5055805323545,1101.9866390501472
6293,4701.505580530907,1101.9866390501475
6294,4068.459948995353,1103.9823134910912
6295,452.05110544383666,1103.9823134910912
6296,452.05110544394194,1103.9823134910912
6297,452.05110544375776,1103.9823134910912
6298,4068.4599489958478,1103.9823134910912
6299,4068.459948994856,1103.9823134910912
6300,4068.459948995611,1103.9823134910912
6301,4068.4599489948905,1103.9823134910912
6302,10315.611354289817,1079.5513195471906
6303,65135.68294426664,930.1219188522882
6304,6797.56792954906,950.309411868604
6305,3842.9343005729525,1030.579727823123
6306,3779.3068149030223,1033.6888479583836
6307,34013.76133414518,1033.6888479583836
6308,34013.76133415079,1033.6888479583836
6309,34013.76133414699,1033.6888479583838
6310,18193.995796038074,1035.8457135068827
6311,18193.99579603675,1035.845713506883
6312,2021.555088447969,1035.845713506883
6313,1961.0464872272842,1035.845713506883
6314,1522.289269964369,1035.845713506883
6315,6913.498945133108,1090.7079500886794
6316,261.0606572273129,990.0198374533165
6317,758.6963400351995,990.0198374533168
6318,778.4788866973859,990.0198374533168
6319,778.4788866935115,990.0198374533168
6320,778.4788866970913,990.0198374533168
6321,778.4788866956186,990.0198374533168
6322,778.4788866960718,990.0198374533168
6323,778.4788866957998,990.0198374533168
6324,778.4788866967515,990.0198374533165
6325,778.4788866964569,990.0198374533165
6326,778.4788866983374,990.0198374533168
6327,778.4788866938515,990.0198374533168
6328,778.4788866966609,990.0198374533165
6329,778.4788866966381,990.0198374533165
6330,778.4788866965475,990.0198374533165
6331,778.4788866980202,990.0198374533168
6332,778.4788866945312,990.0198374533168
6333,778.47888669725,990.0198374533165
6334,778.478886695007,990.0198374533165
6335,778.4788866952335,990.0198374533165
6336,778.4788866973631,990.0198374533168
6337,778.4788866969553,990.0198374533168
6338,778.4788866944858,990.0198374533168
6339,778.4788866968647,990.0198374533168
6340,778.478886698632,990.0198374533165
6341,778.4788866961851,990.0198374533165
6342,778.4788866968875,990.0198374533165
6343,778.4788866952562,990.0198374533168
6344,778.4788866966381,990.0198374533165
6345,778.4788866965703,990.0198374533165
6346,778.4788866954374,990.0198374533168
6347,778.4788866980202,990.0198374533168
6348,778.478886694667,990.0198374533168
6349,778.4788866974538,990.0198374533168
6350,778.4788866955054,990.0198374533165
6351,778.4788866973406,990.0198374533165
6352,778.4788866959358,990.0198374533168
6353,778.4788866956867,990.0198374533168
6354,778.4788866960038,990.0198374533168
6355,778.4788866991985,990.0198374533165
6356,778.4788866958226,990.0198374533165
6357,778.4788866981789,990.0198374533165
6358,778.4788866967062,990.0198374533165
6359,778.478886695392,990.0198374533165
6360,778.478886699357,990.0198374533168
6361,778.4788866945537,990.0198374533168
6362,778.4788866958226,990.0198374533165
6363,778.4788866959358,990.0198374533168
6364,778.4788866980883,990.0198374533165
6365,778.4788866984734,990.0198374533168
6366,778.4788866962303,990.0198374533168
6367,778.4788866948484,990.0198374533165
6368,778.4788866980202,990.0198374533168
6369,778.478886695664,990.0198374533168
6370,778.4788866967968,990.0198374533165
6371,778.4788866959358,990.0198374533168
6372,778.4788866967289,990.0198374533168
6373,778.4788866977711,990.0198374533165
6374,3113.9155467862356,990.0198374533168
6375,3113.915546784242,990.0198374533165
6376,3113.915546785873,990.0198374533168
6377,3113.9155467865075,990.0198374533168
6378,3113.915546782611,990.0198374533165
6379,3113.9155467822934,990.0198374533168
6380,3113.91554678687,990.0198374533168
6381,3113.915546785103,990.0198374533165
6382,3113.915546784242,990.0198374533165
6383,261.0305716945586,990.0198374533165
6384,650.7986552620563,990.0198374533165
6385,778.4788866976351,990.0198374533168
6386,778.4788866952108,990.0198374533165
6387,778.4788866975897,990.0198374533168
6388,778.4788866999913,990.0198374533168
6389,778.4788866960491,990.0198374533168
6390,778.4788866951202,990.0198374533165
6391,778.4788866963663,990.0198374533165
6392,778.478886695528,990.0198374533168
6393,778.47888669725,990.0198374533165
6394,778.4788866961397,990.0198374533168
6395,778.4788866968421,990.0198374533165
6396,778.4788866975897,990.0198374533168
6397,778.4788866950523,990.0198374533165
6398,778.4788866959811,990.0198374533168
6399,778.4788866952788,990.0198374533168
6400,778.4788866965475,990.0198374533165
6401,778.4788866935569,990.0198374533168
6402,778.4788866967062,990.0198374533165
6403,778.4788866973406,990.0198374533165
6404,778.478886698564,990.0198374533168
6405,778.4788866946898,990.0198374533165
6406,778.4788866965703,990.0198374533165
6407,778.478886697703,990.0198374533165
6408,778.4788866965023,990.0198374533168
6409,778.4788866958679,990.0198374533168
6410,778.4788866950523,990.0198374533165
6411,778.4788866943499,990.0198374533165
6412,778.4788866982242,990.0198374533165
6413,778.4788866954148,990.0198374533165
6414,778.4788866969781,990.0198374533165
6415,778.4788866958905,990.0198374533168
6416,778.4788866986094,990.0198374533168
6417,778.4788866961851,990.0198374533165
6418,778.4788866960491,990.0198374533168
6419,778.478886695392,990.0198374533165
6420,778.4788866987,990.0198374533168
6421,778.4788866967062,990.0198374533165
6422,778.4788866993345,990.0198374533165
6423,778.4788866960718,990.0198374533168
6424,778.4788866968647,990.0198374533168
6425,778.4788866979976,990.0198374533165
6426,778.4788866961171,990.0198374533165
6427,778.4788866981336,990.0198374533165
6428,778.4788866928772,990.0198374533168
6429,778.4788866967515,990.0198374533165
6430,778.4788866953695,990.0198374533165
6431,778.478886694667,990.0198374533168
6432,778.4788866952562,990.0198374533168
6433,778.4788866971593,990.0198374533165
6434,778.4788866948936,990.0198374533168
6435,778.478886698564,990.0198374533168
6436,778.4788866930585,990.0198374533168
6437,778.4788866977484,990.0198374533168
6438,778.4788866954374,990.0198374533168
6439,778.4788866963663,990.0198374533165
6440,778.4788866958226,990.0198374533165
6441,600.3172458730032,990.0198374533165
6442,605.6390440680656,990.0198374533165
6443,772.1176625793736,990.0198374533168
6444,665.8916832759226,990.0198374533165
6445,778.4788866969553,990.0198374533168
6446,778.4788866965023,990.0198374533168
6447,778.4788866976804,990.0198374533165
6448,778.4788866963663,990.0198374533165
6449,778.4788866965703,990.0198374533165
6450,778.4788866975672,990.0198374533168
6451,778.4788866986094,990.0198374533168
6452,778.4788866935343,990.0198374533165
6453,778.4788866957773,990.0198374533168
6454,778.4788866967515,990.0198374533165
6455,778.4788866958679,990.0198374533168
6456,778.4788866974991,990.0198374533168
6457,778.4788866973631,990.0198374533168
6458,778.4788866959811,990.0198374533168
6459,778.478886694667,990.0198374533168
6460,778.4788866977711,990.0198374533165
6461,778.4788866957998,990.0198374533168
6462,778.4788866959132,990.0198374533168
